 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_64_1512 in file composite_42_64_1512.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Dec 23 2015
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9963812 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
 760811 -1236.50  1360.5448  1365.4862
 760812 -1235.50  1360.6438  1365.5856
 760813 -1234.50  1360.6872  1365.6292
 760814 -1233.50  1360.7065  1365.6485
 760815 -1232.50  1360.7289  1365.6710
 760816 -1231.50  1360.7162  1365.6583
 760817 -1230.50  1360.6561  1365.5979
 760818 -1229.50  1360.5994  1365.5411
 760819 -1228.50  1360.6832  1365.6252
 760820 -1227.50  1360.7189  1365.6610
 760821 -1226.50  1360.7476  1365.6898
 760822 -1225.50  1360.7242  1365.6663
 760823 -1224.50  1360.7325  1365.6747
 760824 -1223.50  1360.7361  1365.6783
 760825 -1222.50  1360.7279  1365.6700
 760826 -1221.50  1360.7312  1365.6733
 760827 -1220.50  1360.7428  1365.6849
 760828 -1219.50  1360.7386  1365.6808
 760829 -1218.50  1360.7043  1365.6463
 760830 -1217.50  1360.6783  1365.6202
 760831 -1216.50  1360.5823  1365.5239
 760901 -1215.50  1360.5405  1365.4819
 760902 -1214.50  1360.5372  1365.4786
 760903 -1213.50  1360.5692  1365.5107
 760904 -1212.50  1360.5171  1365.4584
 760905 -1211.50  1360.5749  1365.5165
 760906 -1210.50  1360.5994  1365.5410
 760907 -1209.50  1360.6678  1365.6097
 760908 -1208.50  1360.7024  1365.6444
 760909 -1207.50  1360.6977  1365.6397
 760910 -1206.50  1360.6095  1365.5512
 760911 -1205.50  1360.5407  1365.4821
 760912 -1204.50  1360.6523  1365.5941
 760913 -1203.50  1360.7399  1365.6820
 760914 -1202.50  1360.7574  1365.6997
 760915 -1201.50  1360.7664  1365.7087
 760916 -1200.50  1360.7858  1365.7281
 760917 -1199.50  1360.7414  1365.6835
 760918 -1198.50  1360.7904  1365.7327
 760919 -1197.50  1360.7907  1365.7330
 760920 -1196.50   -98.6417   -99.0000
 760921 -1195.50   -98.6417   -99.0000
 760922 -1194.50   -98.6417   -99.0000
 760923 -1193.50   -98.6417   -99.0000
 760924 -1192.50   -98.6417   -99.0000
 760925 -1191.50  1360.7314  1365.6735
 760926 -1190.50  1360.7031  1365.6451
 760927 -1189.50  1360.6924  1365.6344
 760928 -1188.50  1360.6407  1365.5825
 760929 -1187.50  1360.6231  1365.5648
 760930 -1186.50  1360.5896  1365.5312
 761001 -1185.50  1360.5789  1365.5205
 761002 -1184.50  1360.5974  1365.5391
 761003 -1183.50  1360.5843  1365.5259
 761004 -1182.50  1360.6765  1365.6184
 761005 -1181.50  1360.7316  1365.6737
 761006 -1180.50  1360.7273  1365.6694
 761007 -1179.50  1360.7245  1365.6666
 761008 -1178.50   -98.6417   -99.0000
 761009 -1177.50   -98.6417   -99.0000
 761010 -1176.50   -98.6417   -99.0000
 761011 -1175.50   -98.6417   -99.0000
 761012 -1174.50  1360.7838  1365.7261
 761013 -1173.50  1360.8149  1365.7573
 761014 -1172.50  1360.7966  1365.7389
 761015 -1171.50  1360.7374  1365.6795
 761016 -1170.50  1360.7338  1365.6759
 761017 -1169.50  1360.7429  1365.6851
 761018 -1168.50  1360.7366  1365.6787
 761019 -1167.50  1360.7994  1365.7417
